id,sku
59663,15040
59662,15039
59661,15038
59660,15037
59659,15035
59658,15030
59657,15029
59656,15028
59655,15027
59654,15026
59653,15023
59652,15022
59651,15021
59650,15020
59649,15019
59648,15017
59647,15016
59646,15015
59645,15013
59644,15012
59643,15011
59642,15010
59641,15009
59640,15007
59639,15006
59638,15005
59637,15004
59636,15003
59635,15001
59634,15000
59633,14999
59632,14998
59631,14997
59630,14996
59629,14990
59628,14985
59627,14984
59626,14980
59625,14979
59624,14978
59623,14977
59622,14974
59621,14970
59620,14968
59619,14965
59618,14964
59617,14963
59616,14962
59615,14961
59614,14959
59613,14958
59612,14956
59611,14955
59610,14954
59609,14953
59608,14952
59607,14951
59606,14948
59605,14944
59604,14943
59603,14941
59602,14940
59601,14939
59600,14934
59599,14933
59598,14930
59597,14929
59596,14927
59595,14926
59594,14925
59593,14924
59592,14923
59591,14921
59590,14920
59589,14918
59588,14914
59587,14909
59586,14908
59585,14907
59584,14906
59583,14905
59582,14904
59581,14903
59580,14900
59579,14899
59578,14898
59577,14897
59576,14896
59575,14890
59574,14889
59573,14887
59572,14886
59571,14885
59570,14884
59569,14883
59568,14882
59567,14880
59566,14877
59565,14876
59564,14875
59563,14874
59562,14873
59561,14872
59560,14870
59559,14869
59558,14866
59557,14865
59556,14864
59555,14863
59554,14862
59553,14861
59552,14860
59551,14859
59550,14857
59549,14856
59548,14855
59547,14854
59546,14853
59545,14852
59544,14851
59543,14848
59542,14845
59541,14844
59540,14843
59539,14841
59538,14840
59537,14839
59536,14835
59535,14834
59534,14833
59533,14832
59532,14830
59531,14829
59530,14828
59529,14827
59528,14826
59527,14825
59526,14824
59525,14823
59524,14822
59523,14821
59522,14820
59521,14819
59520,14818
59519,14817
59518,14816
59517,14815
59516,14814
59515,14812
59514,14808
59513,14803
59512,14802
59511,14801
59510,14800
59509,14797
59508,14795
59507,14792
59506,14791
59505,14790
59504,14789
59503,14788
59502,14784
59501,14783
59500,14781
59499,14779
59498,14778
59497,14777
59496,14775
59495,14774
59494,14772
59493,14769
59492,14768
59491,14767
59490,14766
59489,14765
59488,14764
59487,14763
59486,14762
59485,14760
59484,14759
59483,14758
59482,14757
59481,14756
59480,14754
59479,14753
59478,14752
59477,14751
59476,14750
59475,14749
59474,14748
59473,14747
59472,14745
59471,14744
59470,14743
59469,14742
59468,14741
59467,14740
59466,14738
59465,14736
59464,14735
59463,14734
59462,14733
59461,14732
59460,14731
59459,14730
59458,14729
59457,14728
59456,14727
59455,14726
59454,14725
59453,14724
59452,14723
59451,14721
59450,14720
59449,14718
59448,14717
59447,14716
59446,14715
59445,14714
59444,14712
59443,14710
59442,14708
59441,14707
59440,14703
59439,14702
59438,14701
59437,14700
59436,14698
59435,14697
59434,14694
59433,14693
59432,14692
59431,14691
59430,14690
59429,14689
59428,14687
59427,14686
59426,14685
59425,14684
59424,14682
59423,14681
59422,14680
59421,14679
59420,14678
59419,14677
59418,14676
59417,14675
59416,14674
59415,14671
59414,14670
59413,14669
59412,14667
59411,14666
59410,14665
59409,14664
59408,14662
59407,14661
59406,14660
59405,14659
59404,14658
59403,14657
59402,14656
59401,14655
59400,14654
59399,14649
59398,14648
59397,14647
59396,14644
59395,14643
59394,14641
59393,14640
59392,14639
59391,14638
59390,14637
59389,14636
59388,14635
59387,14633
59386,14632
59385,14631
59384,14630
59383,14629
59382,14628
59381,14627
59380,14625
59379,14623
59378,14622
59377,14621
59376,14620
59375,14619
59374,14617
59373,14616
59372,14615
59371,14613
59370,14612
59369,14608
59368,14607
59367,14606
59366,14605
59365,14604
59364,14603
59363,14602
59362,14601
59361,14600
59360,14599
59359,14598
59358,14596
59357,14595
59356,14594
59355,14593
59354,14590
59353,14589
59352,14588
59351,14586
59350,14585
59349,14584
59348,14582
59347,14578
59346,14577
59345,14576
59344,14574
59343,14572
59342,14571
59341,14568
59340,14566
59339,14564
59338,14563
59337,14560
59336,14559
59335,14557
59334,14556
59333,14553
59332,14550
59331,14549
59330,14548
59329,14544
59328,14542
59327,14541
59326,14540
59325,14533
59324,14532
59323,14527
59322,14525
59321,14524
59320,14523
59319,14522
59318,14521
59317,14520
59316,14519
59315,14518
59314,14517
59313,14516
59312,14515
59311,14514
59310,14512
59309,14511
59308,14510
59307,14509
59306,14508
59305,14507
59304,14506
59303,14505
59302,14504
59301,14501
59300,14500
59299,14497
59298,14496
59297,14495
59296,14494
59295,14493
59294,14492
59293,14491
59292,14490
59291,14489
59290,14488
59289,14487
59288,14486
59287,14484
59286,14483
59285,14481
59284,14480
59283,14479
59282,14478
59281,14477
59280,14476
59279,14475
59278,14474
59277,14466
59276,14465
59275,14455
59274,14454
59273,14453
59272,14452
59271,14451
59270,14450
59269,14447
59268,14446
59267,14445
59266,14444
59265,14442
59264,14439
59263,14438
59262,14437
59261,14436
59260,14435
59259,14433
59258,14429
59257,14428
59256,14427
59255,14424
59254,14423
59253,14421
59252,14417
59251,14416
59250,14413
59249,14412
59248,14407
59247,14405
59246,14404
59245,14403
59244,14402
59243,14401
59242,14399
59241,14398
59240,14397
59239,14396
59238,14395
59237,14394
59236,14392
59235,14391
59234,14390
59233,14389
59232,14388
59231,14385
59230,14382
59229,14381
59228,14380
59227,14379
59226,14378
59225,14377
59224,14376
59223,14374
59222,14373
59221,14370
59220,14369
59219,14368
59218,14367
59217,14366
59216,14361
59215,14360
59214,14358
59213,14357
59212,14356
59211,14355
59210,14354
59209,14353
59208,14352
59207,14351
59206,14350
59205,14349
59204,14348
59203,14347
59202,14346
59201,14345
59200,14341
59199,14340
59198,14339
59197,14338
59196,14337
59195,14336
59194,14330
59193,14328
59192,14326
59191,14320
59190,14319
59189,14318
59188,14317
59187,14316
59186,14315
59185,14314
59184,14313
59183,14312
59182,14311
59181,14310
59180,14309
59179,14308
59178,14307
59177,14304
59176,14303
59175,14302
59174,14301
59173,14300
59172,14298
59171,14296
59170,14294
59169,14293
59168,14292
59167,14291
59166,14289
59165,14288
59164,14286
59163,14285
59162,14284
59161,14282
59160,14278
59159,14276
59158,14274
59157,14273
59156,14272
59155,14271
59154,14270
59153,14269
59152,14268
59151,14267
59150,14266
59149,14265
59148,14264
59147,14263
59146,14262
59145,14261
59144,14258
59143,14256
59142,14255
59141,14254
59140,14253
59139,14252
59138,14249
59137,14248
59136,14246
59135,14245
59134,14241
59133,14240
59132,14239
59131,14238
59130,14234
59129,14233
59128,14232
59127,14231
59126,14230
59125,14229
59124,14228
59123,14226
59122,14225
59121,14224
59120,14223
59119,14219
59118,14218
59117,14217
59116,14216
59115,14215
59114,14214
59113,14213
59112,14208
59111,14207
59110,14204
59109,14203
59108,14198
59107,14194
59106,14192
59105,14187
59104,14186
59103,14185
59102,14184
59101,14183
59100,14182
59099,14181
59098,14180
59097,14179
59096,14177
59095,14172
59094,14170
59093,14169
59092,14168
59091,14167
59090,14166
59089,14165
59088,14164
59087,14163
59086,14162
59085,14161
59084,14160
59083,14159
59082,14158
59081,14157
59080,14156
59079,14155
59078,14153
59077,14148
59076,14147
59075,14146
59074,14142
59073,14141
59072,14136
59071,14133
59070,14132
59069,14130
59068,14128
59067,14121
59066,14118
59065,14117
59064,14116
59063,14114
59062,14113
59061,14112
59060,14111
59059,14105
59058,14099
59057,14098
59056,14096
59055,14095
59054,14093
59053,14090
59052,14089
59051,14088
59050,14087
59049,14085
59048,14084
59047,14083
59046,14081
59045,14076
59044,14074
59043,14073
59042,14070
59041,14069
59040,14068
59039,14067
59038,14065
59037,14064
59036,14063
59035,14062
59034,14061
59033,14060
59032,14058
59031,14057
59030,14056
59029,14055
59028,14054
59027,14052
59026,14050
59025,14049
59024,14048
59023,14047
59022,14046
59021,14045
59020,14044
59019,14043
59018,14042
59017,14040
59016,14039
59015,14038
59014,14037
59013,14036
59012,14035
59011,14034
59010,14031
59009,14030
59008,14029
59007,14028
59006,14027
59005,14026
59004,14023
59003,14022
59002,14019
59001,14017
59000,14016
58999,14015
58998,14014
58997,14013
58996,14012
58995,14011
58994,14009
58993,14008
58992,14007
58991,14006
58990,14005
58989,14004
58988,14003
58987,14002
58986,14001
58985,13997
58984,13996
58983,13994
58982,13993
58981,13988
58980,13986
58979,13982
58978,13981
58977,13980
58976,13979
58975,13977
58974,13975
58973,13974
58972,13973
58971,13967
58970,13966
58969,13965
58968,13964
58967,13963
58966,13962
58965,13961
58964,13960
58963,13959
58962,13958
58961,13956
58960,13955
58959,13953
58958,13951
58957,13950
58956,13948
58955,13947
58954,13946
58953,13945
58952,13944
58951,13943
58950,13938
58949,13935
58948,13934
58947,13933
58946,13931
58945,13930
58944,13928
58943,13927
58942,13925
58941,13924
58940,13917
58939,13915
58938,13914
58937,13913
58936,13911
58935,13910
58934,13909
58933,13908
58932,13906
58931,13904
58930,13903
58929,13902
58928,13898
58927,13897
58926,13895
58925,13894
58924,13890
58923,13889
58922,13888
58921,13887
58920,13886
58919,13884
58918,13883
58917,13882
58916,13881
58915,13880
58914,13879
58913,13877
58912,13876
58911,13875
58910,13871
58909,13869
58908,13868
58907,13867
58906,13866
58905,13862
58904,13860
58903,13858
58902,13856
58901,13855
58900,13854
58899,13852
58898,13849
58897,13843
58896,13839
58895,13835
58894,13832
58893,13831
58892,13830
58891,13829
58890,13828
58889,13827
58888,13823
58887,13822
58886,13821
58885,13820
58884,13819
58883,13818
58882,13817
58881,13813
58880,13812
58879,13810
58878,13809
58877,13807
58876,13806
58875,13805
58874,13804
58873,13802
58872,13801
58871,13799
58870,13798
58869,13797
58868,13791
58867,13790
58866,13789
58865,13788
58864,13787
58863,13786
58862,13784
58861,13783
58860,13781
58859,13780
58858,13766
58857,13765
58856,13758
58855,13757
58854,13752
58853,13751
58852,13750
58851,13749
58850,13748
58849,13747
58848,13746
58847,13744
58846,13743
58845,13742
58844,13739
58843,13738
58842,13737
58841,13735
58840,13733
58839,13732
58838,13731
58837,13730
58836,13727
58835,13720
58834,13713
58833,13712
58832,13711
58831,13710
58830,13709
58829,13707
58828,13703
58827,13702
58826,13701
58825,13696
58824,13695
58823,13694
58822,13693
58821,13690
58820,13688
58819,13686
58818,13681
58817,13680
58816,13677
58815,13675
58814,13674
58813,13673
58812,13672
58811,13671
58810,13667
58809,13666
58808,13665
58807,13663
58806,13660
58805,13659
58804,13658
58803,13656
58802,13655
58801,13654
58800,13653
58799,13651
58798,13649
58797,13648
58796,13647
58795,13646
58794,13645
58793,13641
58792,13640
58791,13639
58790,13638
58789,13632
58788,13629
58787,13628
58786,13625
58785,13624
58784,13623
58783,13622
58782,13621
58781,13620
58780,13619
58779,13618
58778,13616
58777,13615
58776,13614
58775,13613
58774,13611
58773,13610
58772,13609
58771,13608
58770,13607
58769,13606
58768,13605
58767,13601
58766,13600
58765,13598
58764,13597
58763,13596
58762,13595
58761,13594
58760,13592
58759,13588
58758,13587
58757,13585
58756,13582
58755,13580
58754,13577
58753,13576
58752,13575
58751,13573
58750,13572
58749,13571
58748,13570
58747,13567
58746,13565
58745,13563
58744,13562
58743,13561
58742,13558
58741,13554
58740,13553
58739,13552
58738,13551
58737,13550
58736,13549
58735,13548
58734,13544
58733,13543
58732,13542
58731,13541
58730,13540
58729,13539
58728,13535
58727,13534
58726,13533
58725,13532
58724,13531
58723,13530
58722,13528
58721,13527
58720,13526
58719,13525
58718,13524
58717,13523
58716,13522
58715,13520
58714,13519
58713,13518
58712,13516
58711,13515
58710,13514
58709,13513
58708,13512
58707,13510
58706,13507
58705,13506
58704,13505
58703,13504
58702,13503
58701,13501
58700,13500
58699,13498
58698,13497
58697,13496
58696,13495
58695,13494
58694,13493
58693,13491
58692,13490
58691,13489
58690,13488
58689,13486
58688,13484
58687,13480
58686,13479
58685,13470
58684,13465
58683,13464
58682,13462
58681,13460
58680,13459
58679,13457
58678,13456
58677,13455
58676,13450
58675,13449
58674,13448
58673,13446
58672,13442
58671,13440
58670,13438
58669,13436
58668,13435
58667,13434
58666,13431
58665,13430
58664,13429
58663,13428
58662,13427
58661,13425
58660,13421
58659,13418
58658,13417
58657,13416
58656,13414
58655,13409
58654,13407
58653,13406
58652,13404
58651,13403
58650,13402
58649,13401
58648,13399
58647,13398
58646,13397
58645,13396
58644,13395
58643,13394
58642,13393
58641,13390
58640,13389
58639,13388
58638,13387
58637,13381
58636,13378
58635,13377
58634,13376
58633,13372
58632,13371
58631,13370
58630,13369
58629,13368
58628,13367
58627,13366
58626,13364
58625,13362
58624,13361
58623,13360
58622,13359
58621,13358
58620,13355
58619,13354
58618,13353
58617,13352
58616,13350
58615,13349
58614,13347
58613,13346
58612,13344
58611,13343
58610,13342
58609,13340
58608,13339
58607,13338
58606,13337
58605,13333
58604,13332
58603,13331
58602,13328
58601,13327
58600,13323
58599,13322
58598,13315
58597,13313
58596,13312
58595,13311
58594,13310
58593,13309
58592,13307
58591,13305
58590,13304
58589,13303
58588,13302
58587,13301
58586,13298
58585,13297
58584,13296
58583,13293
58582,13292
58581,13291
58580,13290
58579,13289
58578,13288
58577,13287
58576,13285
58575,13284
58574,13283
58573,13282
58572,13281
58571,13277
58570,13275
58569,13274
58568,13273
58567,13271
58566,13270
58565,13269
58564,13268
58563,13267
58562,13264
58561,13263
58560,13262
58559,13260
58558,13257
58557,13256
58556,13255
58555,13254
58554,13252
58553,13251
58552,13250
58551,13249
58550,13248
58549,13247
58548,13245
58547,13244
58546,13243
58545,13242
58544,13241
58543,13239
58542,13238
58541,13237
58540,13236
58539,13235
58538,13234
58537,13231
58536,13230
58535,13229
58534,13227
58533,13225
58532,13224
58531,13223
58530,13221
58529,13220
58528,13213
58527,13212
58526,13211
58525,13210
58524,13209
58523,13208
58522,13207
58521,13206
58520,13205
58519,13202
58518,13201
58517,13199
58516,13198
58515,13197
58514,13196
58513,13193
58512,13192
58511,13191
58510,13188
58509,13187
58508,13186
58507,13182
58506,13180
58505,13177
58504,13176
58503,13175
58502,13174
58501,13173
58500,13172
58499,13169
58498,13168
58497,13167
58496,13158
58495,13157
58494,13156
58493,13155
58492,13154
58491,13153
58490,13150
58489,13149
58488,13148
58487,13136
58486,13135
58485,13134
58484,13133
58483,13132
58482,13131
58481,13129
58480,13127
58479,13126
58478,13124
58477,13120
58476,13119
58475,13118
58474,13116
58473,13113
58472,13111
58471,13110
58470,13108
58469,13107
58468,13105
58467,13103
58466,13102
58465,13101
58464,13100
58463,13099
58462,13098
58461,13097
58460,13094
58459,13093
58458,13092
58457,13090
58456,13089
58455,13088
58454,13087
58453,13086
58452,13084
58451,13083
58450,13082
58449,13075
58448,13074
58447,13073
58446,13072
58445,13071
58444,13070
58443,13069
58442,13068
58441,13067
58440,13064
58439,13060
58438,13057
58437,13056
58436,13052
58435,13047
58434,13042
58433,13040
58432,13039
58431,13038
58430,13037
58429,13036
58428,13033
58427,13032
58426,13031
58425,13030
58424,13029
58423,13028
58422,13027
58421,13026
58420,13025
58419,13024
58418,13023
58417,13015
58416,13013
58415,13012
58414,13011
58413,13009
58412,13006
58411,13005
58410,13004
58409,13003
58408,13000
58407,12995
58406,12987
58405,12986
58404,12985
58403,12984
58402,12983
58401,12982
58400,12981
58399,12977
58398,12976
58397,12975
58396,12974
58395,12972
58394,12970
58393,12969
58392,12968
58391,12959
58390,12958
58389,12954
58388,12953
58387,12952
58386,12951
58385,12949
58384,12948
58383,12947
58382,12946
58381,12945
58380,12944
58379,12933
58378,12932
58377,12931
58376,12930
58375,12927
58374,12926
58373,12925
58372,12924
58371,12923
58370,12921
58369,12918
58368,12917
58367,12916
58366,12915
58365,12911
58364,12906
58363,12905
58362,12903
58361,12897
58360,12894
58359,12893
58358,12891
58357,12888
58356,12886
58355,12885
58354,12884
58353,12883
58352,12882
58351,12877
58350,12872
58349,12871
58348,12869
58347,12858
58346,12857
58345,12856
58344,12852
58343,12851
58342,12850
58341,12849
58340,12845
58339,12844
58338,12843
58337,12842
58336,12841
58335,12840
58334,12836
58333,12834
58332,12831
58331,12829
58330,12828
58329,12827
58328,12826
58327,12825
58326,12823
58325,12822
58324,12820
58323,12818
58322,12817
58321,12816
58320,12815
58319,12814
58318,12812
58317,12811
58316,12809
58315,12808
58314,12807
58313,12806
58312,12805
58311,12804
58310,12803
58309,12802
58308,12800
58307,12795
58306,12794
58305,12793
58304,12792
58303,12789
58302,12788
58301,12787
58300,12786
58299,12783
58298,12782
58297,12780
58296,12779
58295,12778
58294,12777
58293,12776
58292,12772
58291,12771
58290,12768
58289,12766
58288,12765
58287,12764
58286,12761
58285,12760
58284,12759
58283,12758
58282,12757
58281,12755
58280,12754
58279,12753
58278,12751
58277,12749
58276,12748
58275,12747
58274,12746
58273,12745
58272,12744
58271,12743
58270,12742
58269,12741
58268,12740
58267,12739
58266,12733
58265,12732
58264,12731
58263,12730
58262,12729
58261,12728
58260,12727
58259,12725
58258,12724
58257,12723
58256,12720
58255,12719
58254,12717
58253,12715
58252,12714
58251,12711
58250,12710
58249,12709
58248,12708
58247,12705
58246,12704
58245,12703
58244,12700
58243,12699
58242,12698
58241,12697
58240,12696
58239,12695
58238,12694
58237,12693
58236,12692
58235,12691
58234,12690
58233,12687
58232,12686
58231,12685
58230,12682
58229,12680
58228,12676
58227,12675
58226,12674
58225,12673
58224,12671
58223,12670
58222,12669
58221,12668
58220,12667
58219,12666
58218,12663
58217,12662
58216,12659
58215,12658
58214,12657
58213,12653
58212,12651
58211,12650
58210,12649
58209,12648
58208,12647
58207,12646
58206,12645
58205,12643
58204,12641
58203,12640
58202,12639
58201,12636
58200,12635
58199,12634
58198,12632
58197,12631
58196,12630
58195,12629
58194,12628
58193,12627
58192,12626
58191,12625
58190,12624
58189,12623
58188,12622
58187,12618
58186,12617
58185,12616
58184,12615
58183,12614
58182,12613
58181,12611
58180,12610
58179,12607
58178,12606
58177,12605
58176,12604
58175,12603
58174,12601
58173,12600
58172,12599
58171,12598
58170,12597
58169,12596
58168,12594
58167,12593
58166,12592
58165,12591
58164,12590
58163,12589
58162,12588
58161,12587
58160,12586
58159,12585
58158,12584
58157,12581
58156,12580
58155,12579
58154,12578
58153,12576
58152,12575
58151,12574
58150,12573
58149,12572
58148,12571
58147,12570
58146,12569
58145,12568
58144,12565
58143,12563
58142,12562
58141,12561
58140,12560
58139,12559
58138,12558
58137,12556
58136,12555
58135,12554
58134,12553
58133,12547
58132,12546
58131,12545
58130,12544
58129,12543
58128,12542
58127,12540
58126,12539
58125,12538
58124,12537
58123,12536
58122,12534
58121,12533
58120,12532
58119,12531
58118,12530
58117,12529
58116,12526
58115,12525
58114,12524
58113,12523
58112,12521
58111,12519
58110,12517
58109,12516
58108,12515
58107,12514
58106,12513
58105,12511
58104,12510
58103,12509
58102,12508
58101,12507
58100,12505
58099,12504
58098,12503
58097,12499
58096,12498
58095,12497
58094,12495
58093,12494
58092,12493
58091,12492
58090,12491
58089,12490
58088,12487
58087,12485
58086,12483
58085,12482
58084,12481
58083,12480
58082,12478
58081,12477
58080,12475
58079,12473
58078,12472
58077,12471
58076,12470
58075,12469
58074,12468
58073,12467
58072,12466
58071,12465
58070,12464
58069,12463
58068,12459
58067,12458
58066,12457
58065,12455
58064,12454
58063,12453
58062,12451
58061,12450
58060,12449
58059,12448
58058,12447
58057,12446
58056,12437
58055,12435
58054,12434
58053,12433
58052,12432
58051,12431
58050,12430
58049,12429
58048,12428
58047,12427
58046,12426
58045,12425
58044,12424
58043,12423
58042,12422
58041,12415
58040,12414
58039,12413
58038,12411
58037,12410
58036,12408
58035,12407
58034,12406
58033,12405
58032,12404
58031,12403
58030,12400
58029,12399
58028,12395
58027,12394
58026,12391
58025,12389
58024,12388
58023,12387
58022,12385
58021,12384
58020,12383
58019,12382
58018,12381
58017,12376
58016,12375
58015,12374
58014,12373
58013,12371
58012,12370
58011,12369
58010,12368
58009,12367
58008,12366
58007,12365
58006,12364
58005,12363
58004,12362
58003,12357
58002,12354
58001,12351
58000,12350
57999,12339
57998,12338
57997,12337
57996,12336
57995,12334
57994,12333
57993,12332
57992,12330
57991,12329
57990,12328
57989,12327
57988,12326
57987,12325
57986,12324
57985,12323
57984,12322
57983,12321
57982,12320
57981,12319
57980,12318
57979,12317
57978,12316
57977,12315
57976,12314
57975,12313
57974,12312
57973,12311
57972,12310
57971,12309
57970,12308
57969,12307
57968,12306
57967,12305
57966,12304
57965,12303
57964,12297
57963,12295
57962,12294
57961,12293
57960,12288
57959,12284
57958,12283
57957,12282
57956,12281
57955,12280
57954,12279
57953,12278
57952,12276
57951,12274
57950,12271
57949,12270
57948,12269
57947,12268
57946,12266
57945,12265
57944,12264
57943,12263
57942,12262
57941,12261
57940,12260
57939,12259
57938,12255
57937,12253
57936,12252
57935,12250
57934,12249
57933,12248
57932,12244
57931,12243
57930,12242
57929,12241
57928,12240
57927,12237
57926,12235
57925,12234
57924,12233
57923,12232
57922,12222
57921,12221
57920,12220
57919,12219
57918,12218
57917,12217
57916,12216
57915,12215
57914,12214
57913,12213
57912,12211
57911,12210
57910,12206
57909,12202
57908,12200
57907,12198
57906,12197
57905,12196
57904,12195
57903,12194
57902,12189
57901,12188
57900,12187
57899,12186
57898,12185
57897,12184
57896,12182
57895,12181
57894,12180
57893,12179
57892,12178
57891,12177
57890,12176
57889,12175
57888,12174
57887,12173
57886,12172
57885,12171
57884,12170
57883,12169
57882,12168
57881,12167
57880,12166
57879,12164
57878,12163
57877,12162
57876,12161
57875,12160
57874,12159
57873,12158
57872,12156
57871,12155
57870,12153
57869,12152
57868,12151
57867,12150
57866,12148
57865,12147
57864,12146
57863,12145
57862,12144
57861,12143
57860,12142
57859,12141
57858,12137
57857,12133
57856,12132
57855,12131
57854,12130
57853,12120
57852,12119
57851,12118
57850,12117
57849,12116
57848,12115
57847,12110
57846,12109
57845,12106
57844,12105
57843,12104
57842,12102
57841,12101
57840,12099
57839,12097
57838,12096
57837,12095
57836,12094
57835,12093
57834,12092
57833,12091
57832,12088
57831,12087
57830,12086
57829,12085
57828,12084
57827,12081
57826,12080
57825,12079
57824,12078
57823,12077
57822,12074
57821,12071
57820,12070
57819,12069
57818,12068
57817,12066
57816,12065
57815,12063
57814,12062
57813,12061
57812,12060
57811,12059
57810,12057
57809,12056
57808,12052
57807,12051
57806,12050
57805,12049
57804,12048
57803,12047
57802,12044
57801,12042
57800,12041
57799,12040
57798,12038
57797,12031
57796,12030
57795,12025
57794,12024
57793,12023
57792,12022
57791,12021
57790,12020
57789,12019
57788,12018
57787,12016
57786,12015
57785,12014
57784,12013
57783,12012
57782,12011
57781,12010
57780,12009
57779,12008
57778,12007
57777,12006
57776,12005
57775,12004
57774,12003
57773,12002
57772,12001
57771,12000
57770,11999
57769,11998
57768,11997
57767,11996
57766,11995
57765,11994
57764,11993
57763,11992
57762,11988
57761,11987
57760,11985
57759,11982
57758,11980
57757,11979
57756,11978
57755,11977
57754,11976
57753,11975
57752,11974
57751,11973
57750,11972
57749,11971
57748,11970
57747,11969
57746,11968
57745,11967
57744,11966
57743,11965
57742,11964
57741,11963
57740,11961
57739,11960
57738,11959
57737,11958
57736,11956
57735,11955
57734,11954
57733,11953
57732,11952
57731,11951
57730,11950
57729,11949
57728,11948
57727,11947
57726,11946
57725,11942
57724,11941
57723,11939
57722,11938
57721,11937
57720,11936
57719,11925
57718,11924
57717,11923
57716,11922
57715,11921
57714,11920
57713,11919
57712,11918
57711,11917
57710,11916
57709,11915
57708,11914
57707,11913
57706,11912
57705,11911
57704,11910
57703,11909
57702,11908
57701,11907
57700,11906
57699,11905
57698,11904
57697,11903
57696,11902
57695,11901
57694,11900
57693,11899
57692,11897
57691,11894
57690,11893
57689,11889
57688,11888
57687,11886
57686,11885
57685,11884
57684,11883
57683,11882
57682,11881
57681,11880
57680,11879
57679,11878
57678,11877
57677,11876
57676,11875
57675,11874
57674,11873
57673,11872
57672,11871
57671,11870
57670,11868
57669,11867
57668,11866
57667,11865
57666,11864
57665,11863
57664,11862
57663,11861
57662,11860
57661,11859
57660,11858
57659,11857
57658,11856
57657,11855
57656,11854
57655,11853
57654,11852
57653,11850
57652,11849
57651,11848
57650,11846
57649,11845
57648,11844
57647,11843
57646,11839
57645,11834
57644,11833
57643,11831
57642,11830
57641,11829
57640,11828
57639,11827
57638,11826
57637,11824
57636,11822
57635,11821
57634,11819
57633,11817
57632,11814
57631,11813
57630,11812
57629,11811
57628,11810
57627,11808
57626,11807
57625,11806
57624,11805
57623,11804
57622,11803
57621,11802
57620,11799
57619,11798
57618,11797
57617,11792
57616,11790
57615,11789
57614,11786
57613,11784
57612,11777
57611,11776
57610,11773
57609,11772
57608,11761
57607,11760
57606,11759
57605,11758
57604,11757
57603,11756
57602,11754
57601,11753
57600,11752
57599,11751
57598,11747
57597,11745
57596,11738
57595,11734
57594,11733
57593,11730
57592,11728
57591,11727
57590,11726
57589,11725
57588,11724
57587,11723
57586,11719
57585,11718
57584,11717
57583,11716
57582,11715
57581,11714
57580,11713
57579,11712
57578,11711
57577,11710
57576,11709
57575,11705
57574,11704
57573,11703
57572,11700
57571,11697
57570,11696
57569,11694
57568,11690
57567,11686
57566,11683
57565,11680
57564,11679
57563,11678
57562,11677
57561,11676
57560,11675
57559,11674
57558,11673
57557,11670
57556,11667
57555,11666
57554,11663
57553,11662
57552,11661
57551,11652
57550,11651
57549,11649
57548,11647
57547,11646
57546,11645
57545,11635
57544,11634
57543,11632
57542,11629
57541,11628
57540,11626
57539,11625
57538,11624
57537,11622
57536,11616
57535,11615
57534,11603
57533,11601
57532,11600
57531,11599
57530,11598
57529,11592
57528,11591
57527,11590
57526,11577
57525,11574
57524,11572
57523,11571
57522,11570
57521,11566
57520,11563
57519,11562
57518,11561
57517,11560
57516,11559
57515,11558
57514,11557
57513,11555
57512,11554
57511,11551
57510,11550
57509,11549
57508,11548
57507,11547
57506,11546
57505,11541
57504,11540
57503,11538
57502,11537
57501,11536
57500,11535
57499,11534
57498,11532
57497,11531
57496,11530
57495,11528
57494,11526
57493,11525
57492,11524
57491,11523
57490,11522
57489,11515
57488,11514
57487,11513
57486,11512
57485,11511
57484,11508
57483,11507
57482,11506
57481,11504
57480,11503
57479,11500
57478,11498
57477,11496
57476,11494
57475,11492
57474,11491
57473,11490
57472,11489
57471,11487
57470,11484
57469,11483
57468,11480
57467,11479
57466,11477
57465,11474
57464,11473
57463,11470
57462,11469
57461,11468
57460,11467
57459,11466
57458,11465
57457,11463
57456,11462
57455,11461
57454,11459
57453,11454
57452,11452
57451,11451
57450,11444
57449,11443
57448,11440
57447,11438
57446,11437
57445,11436
57444,11435
57443,11434
57442,11433
57441,11432
57440,11431
57439,11430
57438,11428
57437,11427
57436,11426
57435,11424
57434,11423
57433,11417
57432,11415
57431,11414
57430,11413
57429,11410
57428,11408
57427,11404
57426,11399
57425,11397
57424,11396
57423,11395
57422,11390
57421,11389
57420,11387
57419,11381
57418,11380
57417,11379
57416,11378
57415,11377
57414,11376
57413,11372
57412,11371
57411,11370
57410,11368
57409,11367
57408,11365
57407,11358
57406,11356
57405,11355
57404,11354
57403,11353
57402,11351
57401,11348
57400,11346
57399,11340
57398,11337
57397,11336
57396,11333
57395,11332
57394,11331
57393,11329
57392,11328
57391,11325
57390,11322
57389,11321
57388,11320
57387,11319
57386,11318
57385,11315
57384,11312
57383,11311
57382,11309
57381,11308
57380,11307
57379,11306
57378,11305
57377,11304
57376,11302
57375,11301
57374,11300
57373,11298
57372,11296
57371,11291
57370,11290
57369,11289
57368,11288
57367,11286
57366,11285
57365,11283
57364,11282
57363,11280
57362,11279
57361,11278
57360,11277
57359,11274
57358,11268
57357,11267
57356,11264
57355,11262
57354,11261
57353,11260
57352,11258
57351,11257
57350,11255
57349,11253
57348,11252
57347,11250
57346,11249
57345,11243
57344,11242
57343,11241
57342,11240
57341,11239
57340,11238
57339,11237
57338,11231
57337,11230
57336,11224
57335,11222
57334,11221
57333,11219
57332,11218
